path	cell	dataType	antibody	view	replicate	type	lab	hub
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibHepg2Ctcfsc5916V0416101UniPk.narrowPeak.gz	HepG2	ChipSeq	CTCF_(SC-5916)	Peaks		narrowPeak	HudsonAlpha	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibHepg2Elf1sc631V0416101UniPk.narrowPeak.gz	HepG2	ChipSeq	ELF1_(SC-631)	Peaks		narrowPeak	HudsonAlpha	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibHepg2Fosl2V0416101UniPk.narrowPeak.gz	HepG2	ChipSeq	FOSL2	Peaks		narrowPeak	HudsonAlpha	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibHepg2Foxa1sc101058V0416101UniPk.narrowPeak.gz	HepG2	ChipSeq	FOXA1_(SC-101058)	Peaks		narrowPeak	HudsonAlpha	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibHepg2Foxa1sc6553V0416101UniPk.narrowPeak.gz	HepG2	ChipSeq	FOXA1_(SC-6553)	Peaks		narrowPeak	HudsonAlpha	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibHepg2Foxa2sc6554V0416101UniPk.narrowPeak.gz	HepG2	ChipSeq	FOXA2_(SC-6554)	Peaks		narrowPeak	HudsonAlpha	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibHepg2GabpPcr2xUniPk.narrowPeak.gz	HepG2	ChipSeq	GABP	Peaks		narrowPeak	HudsonAlpha	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibHepg2Hdac2sc6296V0416101UniPk.narrowPeak.gz	HepG2	ChipSeq	HDAC2_(SC-6296)	Peaks		narrowPeak	HudsonAlpha	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibHepg2Hnf4asc8987V0416101UniPk.narrowPeak.gz	HepG2	ChipSeq	HNF4A_(SC-8987)	Peaks		narrowPeak	HudsonAlpha	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibHepg2Hnf4gsc6558V0416101UniPk.narrowPeak.gz	HepG2	ChipSeq	HNF4G_(SC-6558)	Peaks		narrowPeak	HudsonAlpha	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibHepg2JundPcr1xUniPk.narrowPeak.gz	HepG2	ChipSeq	JunD	Peaks		narrowPeak	HudsonAlpha	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibHepg2Mbd4sc271530V0422111UniPk.narrowPeak.gz	HepG2	ChipSeq	MBD4_(SC-271530)	Peaks		narrowPeak	HudsonAlpha	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibHepg2Mybl2sc81192V0422111UniPk.narrowPeak.gz	HepG2	ChipSeq	MYBL2_(SC-81192)	Peaks		narrowPeak	HudsonAlpha	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibHepg2Nficsc81335V0422111UniPk.narrowPeak.gz	HepG2	ChipSeq	NFIC_(SC-81335)	Peaks		narrowPeak	HudsonAlpha	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibHepg2NrsfPcr2xUniPk.narrowPeak.gz	HepG2	ChipSeq	NRSF	Peaks		narrowPeak	HudsonAlpha	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibHepg2NrsfV0416101UniPk.narrowPeak.gz	HepG2	ChipSeq	NRSF	Peaks		narrowPeak	HudsonAlpha	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibHepg2P300V0416101UniPk.narrowPeak.gz	HepG2	ChipSeq	p300	Peaks		narrowPeak	HudsonAlpha	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibHepg2Pol24h8V0416102UniPk.narrowPeak.gz	HepG2	ChipSeq	Pol2-4H8	Peaks		narrowPeak	HudsonAlpha	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibHepg2Pol2Pcr2xUniPk.narrowPeak.gz	HepG2	ChipSeq	Pol2	Peaks		narrowPeak	HudsonAlpha	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibHepg2Rad21V0416101UniPk.narrowPeak.gz	HepG2	ChipSeq	Rad21	Peaks		narrowPeak	HudsonAlpha	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibHepg2RxraPcr1xUniPk.narrowPeak.gz	HepG2	ChipSeq	RXRA	Peaks		narrowPeak	HudsonAlpha	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibHepg2Sin3ak20Pcr1xUniPk.narrowPeak.gz	HepG2	ChipSeq	Sin3Ak-20	Peaks		narrowPeak	HudsonAlpha	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibHepg2Sp1Pcr1xUniPk.narrowPeak.gz	HepG2	ChipSeq	SP1	Peaks		narrowPeak	HudsonAlpha	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibHepg2Sp2V0422111UniPk.narrowPeak.gz	HepG2	ChipSeq	SP2_(SC-643)	Peaks		narrowPeak	HudsonAlpha	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibHepg2SrfV0416101UniPk.narrowPeak.gz	HepG2	ChipSeq	SRF	Peaks		narrowPeak	HudsonAlpha	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibHepg2Taf1Pcr2xUniPk.narrowPeak.gz	HepG2	ChipSeq	TAF1	Peaks		narrowPeak	HudsonAlpha	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibHepg2Tcf12Pcr1xUniPk.narrowPeak.gz	HepG2	ChipSeq	TCF12	Peaks		narrowPeak	HudsonAlpha	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibHepg2Tead4sc101184V0422111UniPk.narrowPeak.gz	HepG2	ChipSeq	TEAD4_(SC-101184)	Peaks		narrowPeak	HudsonAlpha	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibHepg2Usf1Pcr1xUniPk.narrowPeak.gz	HepG2	ChipSeq	USF-1	Peaks		narrowPeak	HudsonAlpha	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibHepg2Yy1sc281V0416101UniPk.narrowPeak.gz	HepG2	ChipSeq	YY1_(SC-281)	Peaks		narrowPeak	HudsonAlpha	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibHepg2Zbtb33Pcr1xUniPk.narrowPeak.gz	HepG2	ChipSeq	ZBTB33	Peaks		narrowPeak	HudsonAlpha	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibHepg2Zbtb7aV0416101UniPk.narrowPeak.gz	HepG2	ChipSeq	ZBTB7A_(SC-34508)	Peaks		narrowPeak	HudsonAlpha	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibHuvecPol24h8V0416101UniPk.narrowPeak.gz	HUVEC	ChipSeq	Pol2-4H8	Peaks		narrowPeak	HudsonAlpha	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibHuvecPol2Pcr1xUniPk.narrowPeak.gz	HUVEC	ChipSeq	Pol2	Peaks		narrowPeak	HudsonAlpha	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibK562Atf3V0416101UniPk.narrowPeak.gz	K562	ChipSeq	ATF3	Peaks		narrowPeak	HudsonAlpha	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibK562Bcl3Pcr1xUniPk.narrowPeak.gz	K562	ChipSeq	BCL3	Peaks		narrowPeak	HudsonAlpha	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibK562Bclaf101388Pcr1xUniPk.narrowPeak.gz	K562	ChipSeq	BCLAF1_(SC-101388)	Peaks		narrowPeak	HudsonAlpha	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibK562Cbx3sc101004V0422111UniPk.narrowPeak.gz	K562	ChipSeq	CBX3_(SC-101004)	Peaks		narrowPeak	HudsonAlpha	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibK562Cebpbsc150V0422111UniPk.narrowPeak.gz	K562	ChipSeq	CEBPB_(SC-150)	Peaks		narrowPeak	HudsonAlpha	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibK562CtcfcPcr1xUniPk.narrowPeak.gz	K562	ChipSeq	CTCF_(SC-5916)	Peaks		narrowPeak	HudsonAlpha	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibK562Ctcflsc98982V0416101UniPk.narrowPeak.gz	K562	ChipSeq	CTCFL_(SC-98982)	Peaks		narrowPeak	HudsonAlpha	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibK562E2f6V0416102UniPk.narrowPeak.gz	K562	ChipSeq	E2F6	Peaks		narrowPeak	HudsonAlpha	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibK562Egr1V0416101UniPk.narrowPeak.gz	K562	ChipSeq	Egr-1	Peaks		narrowPeak	HudsonAlpha	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibK562Elf1sc631V0416102UniPk.narrowPeak.gz	K562	ChipSeq	ELF1_(SC-631)	Peaks		narrowPeak	HudsonAlpha	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibK562Ets1V0416101UniPk.narrowPeak.gz	K562	ChipSeq	ETS1	Peaks		narrowPeak	HudsonAlpha	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibK562Fosl1sc183V0416101UniPk.narrowPeak.gz	K562	ChipSeq	FOSL1_(SC-183)	Peaks		narrowPeak	HudsonAlpha	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibK562GabpV0416101UniPk.narrowPeak.gz	K562	ChipSeq	GABP	Peaks		narrowPeak	HudsonAlpha	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibK562Gata2sc267Pcr1xUniPk.narrowPeak.gz	K562	ChipSeq	GATA2_(SC-267)	Peaks		narrowPeak	HudsonAlpha	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibK562Hdac2sc6296V0416102UniPk.narrowPeak.gz	K562	ChipSeq	HDAC2_(SC-6296)	Peaks		narrowPeak	HudsonAlpha	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibK562MaxV0416102UniPk.narrowPeak.gz	K562	ChipSeq	Max	Peaks		narrowPeak	HudsonAlpha	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibK562Mef2aV0416101UniPk.narrowPeak.gz	K562	ChipSeq	MEF2A	Peaks		narrowPeak	HudsonAlpha	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibK562Nr2f2sc271940V0422111UniPk.narrowPeak.gz	K562	ChipSeq	NR2F2_(SC-271940)	Peaks		narrowPeak	HudsonAlpha	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibK562NrsfV0416102UniPk.narrowPeak.gz	K562	ChipSeq	NRSF	Peaks		narrowPeak	HudsonAlpha	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibK562Pmlsc71910V0422111UniPk.narrowPeak.gz	K562	ChipSeq	PML_(SC-71910)	Peaks		narrowPeak	HudsonAlpha	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibK562Pol24h8V0416101UniPk.narrowPeak.gz	K562	ChipSeq	Pol2-4H8	Peaks		narrowPeak	HudsonAlpha	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibK562Pol2V0416101UniPk.narrowPeak.gz	K562	ChipSeq	Pol2	Peaks		narrowPeak	HudsonAlpha	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibK562Pu1Pcr1xUniPk.narrowPeak.gz	K562	ChipSeq	PU.1	Peaks		narrowPeak	HudsonAlpha	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibK562Rad21V0416102UniPk.narrowPeak.gz	K562	ChipSeq	Rad21	Peaks		narrowPeak	HudsonAlpha	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibK562Sin3ak20V0416101UniPk.narrowPeak.gz	K562	ChipSeq	Sin3Ak-20	Peaks		narrowPeak	HudsonAlpha	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibK562Six5Pcr1xUniPk.narrowPeak.gz	K562	ChipSeq	SIX5	Peaks		narrowPeak	HudsonAlpha	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibK562Sp1Pcr1xUniPk.narrowPeak.gz	K562	ChipSeq	SP1	Peaks		narrowPeak	HudsonAlpha	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibK562Sp2sc643V0416102UniPk.narrowPeak.gz	K562	ChipSeq	SP2_(SC-643)	Peaks		narrowPeak	HudsonAlpha	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibK562SrfV0416101UniPk.narrowPeak.gz	K562	ChipSeq	SRF	Peaks		narrowPeak	HudsonAlpha	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibK562Stat5asc74442V0422111UniPk.narrowPeak.gz	K562	ChipSeq	STAT5A_(SC-74442)	Peaks		narrowPeak	HudsonAlpha	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibK562Taf1V0416101UniPk.narrowPeak.gz	K562	ChipSeq	TAF1	Peaks		narrowPeak	HudsonAlpha	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibK562Taf7sc101167V0416101UniPk.narrowPeak.gz	K562	ChipSeq	TAF7_(SC-101167)	Peaks		narrowPeak	HudsonAlpha	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibK562Tead4sc101184V0422111UniPk.narrowPeak.gz	K562	ChipSeq	TEAD4_(SC-101184)	Peaks		narrowPeak	HudsonAlpha	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibK562Thap1sc98174V0416101UniPk.narrowPeak.gz	K562	ChipSeq	THAP1_(SC-98174)	Peaks		narrowPeak	HudsonAlpha	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibK562Trim28sc81411V0422111UniPk.narrowPeak.gz	K562	ChipSeq	TRIM28_(SC-81411)	Peaks		narrowPeak	HudsonAlpha	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibK562Usf1V0416101UniPk.narrowPeak.gz	K562	ChipSeq	USF-1	Peaks		narrowPeak	HudsonAlpha	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibK562Yy1V0416101UniPk.narrowPeak.gz	K562	ChipSeq	YY1_(SC-281)	Peaks		narrowPeak	HudsonAlpha	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibK562Yy1V0416102UniPk.narrowPeak.gz	K562	ChipSeq	YY1	Peaks		narrowPeak	HudsonAlpha	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibK562Zbtb33Pcr1xUniPk.narrowPeak.gz	K562	ChipSeq	ZBTB33	Peaks		narrowPeak	HudsonAlpha	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibK562Zbtb7asc34508V0416101UniPk.narrowPeak.gz	K562	ChipSeq	ZBTB7A_(SC-34508)	Peaks		narrowPeak	HudsonAlpha	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibPanc1NrsfPcr2xUniPk.narrowPeak.gz	PANC-1	ChipSeq	NRSF	Peaks		narrowPeak	HudsonAlpha	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibPanc1Pol24h8V0416101UniPk.narrowPeak.gz	PANC-1	ChipSeq	Pol2-4H8	Peaks		narrowPeak	HudsonAlpha	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibPanc1Sin3ak20V0416101UniPk.narrowPeak.gz	PANC-1	ChipSeq	Sin3Ak-20	Peaks		narrowPeak	HudsonAlpha	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibPfsk1Foxp2Pcr2xUniPk.narrowPeak.gz	PFSK-1	ChipSeq	FOXP2	Peaks		narrowPeak	HudsonAlpha	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibPfsk1NrsfPcr2xUniPk.narrowPeak.gz	PFSK-1	ChipSeq	NRSF	Peaks		narrowPeak	HudsonAlpha	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibPfsk1Pol24h8V0416101UniPk.narrowPeak.gz						narrowPeak		Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibPfsk1Sin3ak20V0416101UniPk.narrowPeak.gz	PFSK-1	ChipSeq	Sin3Ak-20	Peaks		narrowPeak	HudsonAlpha	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibPfsk1Taf1V0416101UniPk.narrowPeak.gz	PFSK-1	ChipSeq	TAF1	Peaks		narrowPeak	HudsonAlpha	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibSknmcFoxp2Pcr2xUniPk.narrowPeak.gz	SK-N-MC	ChipSeq	FOXP2	Peaks		narrowPeak	HudsonAlpha	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibSknmcPol24h8V0416101UniPk.narrowPeak.gz	SK-N-MC	ChipSeq	Pol2-4H8	Peaks		narrowPeak	HudsonAlpha	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibSknshNrsfPcr2xUniPk.narrowPeak.gz	SK-N-SH	ChipSeq	NRSF	Peaks		narrowPeak	HudsonAlpha	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibSknshNrsfV0416101UniPk.narrowPeak.gz	SK-N-SH	ChipSeq	NRSF	Peaks		narrowPeak	HudsonAlpha	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibSknshPol24h8V0416101UniPk.narrowPeak.gz	SK-N-SH	ChipSeq	Pol2-4H8	Peaks		narrowPeak	HudsonAlpha	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibSknshSin3ak20V0416101UniPk.narrowPeak.gz	SK-N-SH	ChipSeq	Sin3Ak-20	Peaks		narrowPeak	HudsonAlpha	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibSknshTaf1V0416101UniPk.narrowPeak.gz	SK-N-SH	ChipSeq	TAF1	Peaks		narrowPeak	HudsonAlpha	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibSknshraCtcfV0416102UniPk.narrowPeak.gz	SK-N-SH_RA	ChipSeq	CTCF	Peaks		narrowPeak	HudsonAlpha	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibSknshraP300V0416102UniPk.narrowPeak.gz	SK-N-SH_RA	ChipSeq	p300	Peaks		narrowPeak	HudsonAlpha	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibSknshraRad21V0416102UniPk.narrowPeak.gz	SK-N-SH_RA	ChipSeq	Rad21	Peaks		narrowPeak	HudsonAlpha	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibSknshraUsf1sc8983V0416102UniPk.narrowPeak.gz	SK-N-SH_RA	ChipSeq	USF1_(SC-8983)	Peaks		narrowPeak	HudsonAlpha	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibSknshraYy1sc281V0416102UniPk.narrowPeak.gz	SK-N-SH_RA	ChipSeq	YY1_(SC-281)	Peaks		narrowPeak	HudsonAlpha	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibT47dCtcfsc5916V0416102Dm002p1hUniPk.narrowPeak.gz	T-47D	ChipSeq	CTCF_(SC-5916)	Peaks		narrowPeak	HudsonAlpha	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibT47dEraaV0416102Bpa1hUniPk.narrowPeak.gz	T-47D	ChipSeq	ERalpha_a	Peaks		narrowPeak	HudsonAlpha	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibT47dEralphaaPcr2xGen1hUniPk.narrowPeak.gz	T-47D	ChipSeq	ERalpha_a	Peaks		narrowPeak	HudsonAlpha	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibT47dEralphaaV0416102Est10nm1hUniPk.narrowPeak.gz	T-47D	ChipSeq	ERalpha_a	Peaks		narrowPeak	HudsonAlpha	Data
